Time	eventName	event	eventArrivingTime	waitingTime
2946.741843121104	westMovingCar_273	1	2875.7328277514425	71.00901536966148
2951.2564143112922	westMovingCar_274	1	2877.428497995594	73.82791631569808
2955.5791491658465	westMovingCar_275	1	2878.616879223167	76.96226994267954
2960.1262456228615	westMovingCar_276	1	2886.304626432746	73.8216191901156
2964.708180982163	westMovingCar_277	1	2896.465210281527	68.24297070063585
2969.512026808087	westMovingCar_278	1	2905.586141520399	63.925885287687834
2973.149883617428	westMovingCar_279	1	2923.094992695486	50.05489092194193
2976.670009968676	westMovingCar_280	1	2931.2544776382915	45.415532330384394
2980.9903743129685	westMovingCar_281	1	2938.2934747367385	42.69689957622995
2985.0133946447336	westMovingCar_282	1	2945.882097838143	39.1312968065904
2989.8192200260332	westMovingCar_283	1	2964.610553057276	25.20866696875737
2994.4614122550447	westMovingCar_284	1	2978.3043213966625	16.157090858382162
3118.5076002044893	westMovingCar_285	1	3024.9271114994485	93.5804887050408
3122.635685376695	westMovingCar_286	1	3039.710706897104	82.92497847959112
3126.592615761529	westMovingCar_287	1	3042.6138751292547	83.97874063227437
3130.927836893289	westMovingCar_288	1	3044.5827463827677	86.34509051052146
3135.8231127348067	westMovingCar_289	1	3065.4324953309306	70.39061740387615
3140.171936542146	westMovingCar_290	1	3073.4501886397807	66.72174790236522
3144.0986482112216	westMovingCar_291	1	3074.8214263104296	69.27722190079203
3148.4571018231854	westMovingCar_292	1	3085.0898819337654	63.367219889420085
3153.0972854262113	westMovingCar_293	1	3105.201490822647	47.895794603564354
3156.7772627419945	westMovingCar_294	1	3107.7208811520804	49.056381589914054
3160.8247227263005	westMovingCar_295	1	3108.0321522500903	52.79257047621013
3164.4274662124194	westMovingCar_296	1	3113.134511939133	51.29295427328634
3168.0199958744124	westMovingCar_297	1	3142.0028088118715	26.01718706254087
3171.6109792447637	westMovingCar_298	1	3144.137040294677	27.473938950086904
3175.585765370063	westMovingCar_299	1	3155.616643819009	19.969121551054286
3179.402299834511	westMovingCar_300	1	3167.0389370368503	12.363362797660557
3182.9297368228863	westMovingCar_301	1	3170.792042984072	12.137693838814357
3186.5008510726716	westMovingCar_302	1	3172.880111199758	13.620739872913418
3190.3994580415892	westMovingCar_303	1	3186.238459428847	4.160998612742333
3315.3418632773173	westMovingCar_304	1	3194.640369801241	120.7014934760764
3319.0562562395567	westMovingCar_305	1	3199.7221268056387	119.33412943391795
3323.4873425931296	westMovingCar_306	1	3211.773318956371	111.71402363675861
3327.9431547359204	westMovingCar_307	1	3241.0712652061334	86.87188952978704
3331.3132274273503	westMovingCar_308	1	3253.2031269426056	78.11010048474463
3334.936777178088	westMovingCar_309	1	3256.0221935180016	78.91458366008646
3339.4705965439402	westMovingCar_310	1	3276.7113214704373	62.75927507350298
3343.032353655284	westMovingCar_311	1	3277.351304051961	65.68104960332312
3347.34415093156	westMovingCar_312	1	3278.945786593153	68.39836433840674
3351.863881412052	westMovingCar_313	1	3285.4150331556825	66.44884825636927
3355.304931446659	westMovingCar_314	1	3289.3527736270776	65.95215781958132
3358.7857105025264	westMovingCar_315	1	3291.8227827004657	66.96292780206068
3362.72719083013	westMovingCar_316	1	3316.543312583963	46.18387824616684
