Time	eventName	event
514.0842017404017	eastMovingCar_82	1
519.731511021881	eastMovingCar_83	1
533.3278800295647	eastMovingCar_84	1
538.824128648966	eastMovingCar_85	1
539.1144757058509	eastMovingCar_86	1
543.9538784176151	eastMovingCar_87	1
551.6097104499561	eastMovingCar_88	1
552.9950855084401	eastMovingCar_89	1
554.3451886506256	eastMovingCar_90	1
556.51389348155	eastMovingCar_91	1
560.6848924762809	eastMovingCar_92	1
561.7767375091075	eastMovingCar_93	1
563.2577553438408	eastMovingCar_94	1
567.6822337826212	eastMovingCar_95	1
569.4700442745766	eastMovingCar_96	1
576.2707007356299	eastMovingCar_97	1
577.1880047462391	eastMovingCar_98	1
586.3602553784193	eastMovingCar_99	1
587.6427756086428	eastMovingCar_100	1
587.9910900821142	eastMovingCar_101	1
594.3904135868634	eastMovingCar_102	1
596.8611702727511	eastMovingCar_103	1
599.1574507631733	eastMovingCar_104	1
601.4227917803543	eastMovingCar_105	1
601.7139849174924	eastMovingCar_106	1
649.8144161153983	eastMovingCar_107	1
664.8004327313238	eastMovingCar_108	1
675.311140885569	eastMovingCar_109	1
695.1589695587705	eastMovingCar_110	1
701.4298050378889	eastMovingCar_111	1
708.6798463638651	eastMovingCar_112	1
712.8416962766719	eastMovingCar_113	1
714.5249540837093	eastMovingCar_114	1
742.7218427690888	eastMovingCar_115	1
747.9552718210066	eastMovingCar_116	1
758.0264500235576	eastMovingCar_117	1
760.735163176459	eastMovingCar_118	1
765.707485075412	eastMovingCar_119	1
771.5657806526812	eastMovingCar_120	1
790.8818811554382	eastMovingCar_121	1
791.6320846994248	eastMovingCar_122	1
794.8681203833981	eastMovingCar_123	1
795.0474961477113	eastMovingCar_124	1
798.8626221450444	eastMovingCar_125	1
812.9639850273096	eastMovingCar_126	1
816.7367918322607	eastMovingCar_127	1
831.7717651227401	eastMovingCar_128	1
835.1670370159217	eastMovingCar_129	1
839.6038198342477	eastMovingCar_130	1
852.8873208240793	eastMovingCar_131	1
854.6731234035103	eastMovingCar_132	1
875.1735496904585	eastMovingCar_133	1
882.7286905878913	eastMovingCar_134	1
904.7746080140823	eastMovingCar_135	1
909.1415681639058	eastMovingCar_136	1
917.0426691124179	eastMovingCar_137	1
917.7556356570025	eastMovingCar_138	1
927.9501440929504	eastMovingCar_139	1
939.6981257192209	eastMovingCar_140	1
943.745370825987	eastMovingCar_141	1
962.2842679226305	eastMovingCar_142	1
967.5680865282214	eastMovingCar_143	1
978.7924912112802	eastMovingCar_144	1
992.6500366681994	eastMovingCar_145	1
1007.2438410176309	eastMovingCar_146	1
1008.224991211198	eastMovingCar_147	1
1034.4819249711372	eastMovingCar_148	1
1042.267468319753	eastMovingCar_149	1
1043.7357976383855	eastMovingCar_150	1
1073.0993599554554	eastMovingCar_151	1
1076.1210768120934	eastMovingCar_152	1
1087.6137418401054	eastMovingCar_153	1
1101.0963054858394	eastMovingCar_154	1
1107.9298870735724	eastMovingCar_155	1
1110.3751978913697	eastMovingCar_156	1
1117.0806036911579	eastMovingCar_157	1
1127.2850419725683	eastMovingCar_158	1
1127.6025059924195	eastMovingCar_159	1
1127.9662015441459	eastMovingCar_160	1
1133.5124995424867	eastMovingCar_161	1
1138.9037903819446	eastMovingCar_162	1
1138.939451231227	eastMovingCar_163	1
1139.803841298535	eastMovingCar_164	1
1145.5506716512268	eastMovingCar_165	1
1161.129252961661	eastMovingCar_166	1
1170.3891868719732	eastMovingCar_167	1
1170.7645036114545	eastMovingCar_168	1
1171.1998872118868	eastMovingCar_169	1
1176.0241205531383	eastMovingCar_170	1
1176.5876332324967	eastMovingCar_171	1
1180.2531210716027	eastMovingCar_172	1
1183.7049805396339	eastMovingCar_173	1
1186.0334661383122	eastMovingCar_174	1
1199.2524370684264	eastMovingCar_175	1
1205.9527135290505	eastMovingCar_176	1
1222.5553742344637	eastMovingCar_177	1
1223.4233559162267	eastMovingCar_178	1
1224.1523233350438	eastMovingCar_179	1
1236.5696477132435	eastMovingCar_180	1
1240.1429107369622	eastMovingCar_181	1
1258.082813198979	eastMovingCar_182	1
1259.9709306398813	eastMovingCar_183	1
1269.6219591258725	eastMovingCar_184	1
1294.8195569877605	eastMovingCar_185	1
1331.981450397674	eastMovingCar_186	1
1334.5982502217607	eastMovingCar_187	1
1339.9279180412398	eastMovingCar_188	1
1348.5954497646444	eastMovingCar_189	1
1352.738350031067	eastMovingCar_190	1
1356.5027246233378	eastMovingCar_191	1
1379.20813058762	eastMovingCar_192	1
1381.396262738403	eastMovingCar_193	1
1384.5738167525064	eastMovingCar_194	1
1411.3452583973142	eastMovingCar_195	1
1428.2835205793654	eastMovingCar_196	1
1429.205627422589	eastMovingCar_197	1
1432.0148016950027	eastMovingCar_198	1
1443.945449950753	eastMovingCar_199	1
1446.2412761338228	eastMovingCar_200	1
1451.0959604491945	eastMovingCar_201	1
1456.5637732795267	eastMovingCar_202	1
1457.1358406619674	eastMovingCar_203	1
1459.9097080129557	eastMovingCar_204	1
1460.095486685507	eastMovingCar_205	1
1471.9134749828356	eastMovingCar_206	1
1479.679476964433	eastMovingCar_207	1
1482.8350498255052	eastMovingCar_208	1
1497.6898923545589	eastMovingCar_209	1
1499.602873276631	eastMovingCar_210	1
1505.629959203992	eastMovingCar_211	1
1511.0496891923026	eastMovingCar_212	1
1518.676808756102	eastMovingCar_213	1
1520.653572244552	eastMovingCar_214	1
1523.18906609728	eastMovingCar_215	1
1526.3325534268388	eastMovingCar_216	1
1529.797081886545	eastMovingCar_217	1
1532.2149434483804	eastMovingCar_218	1
1548.6983921988774	eastMovingCar_219	1
1551.506330353493	eastMovingCar_220	1
1566.4722689781472	eastMovingCar_221	1
1568.6272506583978	eastMovingCar_222	1
1572.3490974722486	eastMovingCar_223	1
1587.5259599105539	eastMovingCar_224	1
1591.8814449687086	eastMovingCar_225	1
1592.715194176587	eastMovingCar_226	1
1593.1559626482422	eastMovingCar_227	1
1599.4520063189864	eastMovingCar_228	1
1600.822869838434	eastMovingCar_229	1
1601.0814158582555	eastMovingCar_230	1
1606.4632294430514	eastMovingCar_231	1
1607.9988896059122	eastMovingCar_232	1
1619.1277552209708	eastMovingCar_233	1
1636.8447189811075	eastMovingCar_234	1
1641.5253327924142	eastMovingCar_235	1
1654.9513118472346	eastMovingCar_236	1
1662.1495733467095	eastMovingCar_237	1
1666.2181028864131	eastMovingCar_238	1
1677.6223191966014	eastMovingCar_239	1
1682.5720990891548	eastMovingCar_240	1
1692.6289546690641	eastMovingCar_241	1
1698.5654424026106	eastMovingCar_242	1
1705.34554217963	eastMovingCar_243	1
1736.8867582773642	eastMovingCar_244	1
1737.975423424204	eastMovingCar_245	1
1755.8501052779623	eastMovingCar_246	1
1764.3283752588636	eastMovingCar_247	1
1797.3947681666184	eastMovingCar_248	1
1804.4642749840991	eastMovingCar_249	1
1809.7707889263843	eastMovingCar_250	1
1819.8974952098395	eastMovingCar_251	1
1827.0318750498245	eastMovingCar_252	1
1839.6674301752048	eastMovingCar_253	1
1843.4604722801937	eastMovingCar_254	1
1847.151566695228	eastMovingCar_255	1
1863.1498264069328	eastMovingCar_256	1
1869.4212883826274	eastMovingCar_257	1
1871.9987228447876	eastMovingCar_258	1
1880.463321988538	eastMovingCar_259	1
1885.9300364611356	eastMovingCar_260	1
1898.2420533310262	eastMovingCar_261	1
1904.015935910898	eastMovingCar_262	1
1927.5467257262944	eastMovingCar_263	1
1941.935167912306	eastMovingCar_264	1
1943.5026163748405	eastMovingCar_265	1
1947.1279974062895	eastMovingCar_266	1
1948.483913291822	eastMovingCar_267	1
1959.9988478127534	eastMovingCar_268	1
1966.7543430620794	eastMovingCar_269	1
1967.3562994621268	eastMovingCar_270	1
1969.8511051179466	eastMovingCar_271	1
1972.940088738363	eastMovingCar_272	1
1987.6637716713474	eastMovingCar_273	1
1993.9589875779377	eastMovingCar_274	1
1995.2545669453718	eastMovingCar_275	1
2009.0664959111575	eastMovingCar_276	1
2015.8452321974141	eastMovingCar_277	1
2016.5626871414322	eastMovingCar_278	1
2033.5250960051021	eastMovingCar_279	1
2042.1902064331664	eastMovingCar_280	1
2047.1405209387533	eastMovingCar_281	1
2047.7145686315262	eastMovingCar_282	1
2054.220353006164	eastMovingCar_283	1
2060.0951785682373	eastMovingCar_284	1
2074.1421891822692	eastMovingCar_285	1
2083.0401519578363	eastMovingCar_286	1
2091.663782616125	eastMovingCar_287	1
2095.121934845629	eastMovingCar_288	1
2096.6600777079693	eastMovingCar_289	1
2109.899108271038	eastMovingCar_290	1
2126.1190952003494	eastMovingCar_291	1
2136.30032987315	eastMovingCar_292	1
2145.9443670173073	eastMovingCar_293	1
2147.243981193036	eastMovingCar_294	1
2149.7256990006294	eastMovingCar_295	1
2152.649757717664	eastMovingCar_296	1
2168.440924545997	eastMovingCar_297	1
2170.7535134553973	eastMovingCar_298	1
2175.666232436069	eastMovingCar_299	1
2177.4204508448793	eastMovingCar_300	1
2180.6567563928043	eastMovingCar_301	1
2183.4127214391674	eastMovingCar_302	1
2193.1915030361993	eastMovingCar_303	1
2197.3983606894226	eastMovingCar_304	1
2200.0025404455637	eastMovingCar_305	1
2211.481862558263	eastMovingCar_306	1
2214.206537893335	eastMovingCar_307	1
2223.584494599468	eastMovingCar_308	1
2236.945968919124	eastMovingCar_309	1
2240.4383748032556	eastMovingCar_310	1
2247.1745036047923	eastMovingCar_311	1
2255.4598246859114	eastMovingCar_312	1
2258.74766727347	eastMovingCar_313	1
2260.227806185325	eastMovingCar_314	1
2268.7525227702668	eastMovingCar_315	1
2287.261804809293	eastMovingCar_316	1
2295.209405226283	eastMovingCar_317	1
2296.1674006255607	eastMovingCar_318	1
2304.8459126029793	eastMovingCar_319	1
2307.679580991182	eastMovingCar_320	1
2309.1904457578316	eastMovingCar_321	1
2318.893173766536	eastMovingCar_322	1
2322.0549566110485	eastMovingCar_323	1
2337.3998840327804	eastMovingCar_324	1
2357.0837656469575	eastMovingCar_325	1
2368.3446477224606	eastMovingCar_326	1
2391.426289903266	eastMovingCar_327	1
2394.061038062505	eastMovingCar_328	1
2395.7575875888706	eastMovingCar_329	1
2401.2322649112452	eastMovingCar_330	1
2404.8854712567527	eastMovingCar_331	1
2414.9383108262373	eastMovingCar_332	1
2415.202898243636	eastMovingCar_333	1
2427.344393356961	eastMovingCar_334	1
2430.418412675456	eastMovingCar_335	1
2438.8777374630504	eastMovingCar_336	1
2439.350313377051	eastMovingCar_337	1
2442.486394740498	eastMovingCar_338	1
2445.624954489418	eastMovingCar_339	1
2468.9220986383543	eastMovingCar_340	1
2470.566455277358	eastMovingCar_341	1
2480.197927234206	eastMovingCar_342	1
2488.770937398018	eastMovingCar_343	1
2499.9223547537003	eastMovingCar_344	1
2502.2528597752926	eastMovingCar_345	1
2502.807291569137	eastMovingCar_346	1
2516.6431408631242	eastMovingCar_347	1
2521.970338622946	eastMovingCar_348	1
2544.8724950663614	eastMovingCar_349	1
2545.0863547745007	eastMovingCar_350	1
2558.4013519813943	eastMovingCar_351	1
2560.86293416408	eastMovingCar_352	1
2577.4139288621764	eastMovingCar_353	1
2584.5896957495265	eastMovingCar_354	1
2588.038309648415	eastMovingCar_355	1
2602.6311702263915	eastMovingCar_356	1
2604.54923605337	eastMovingCar_357	1
2615.433901770324	eastMovingCar_358	1
2620.084525786691	eastMovingCar_359	1
2626.863798088273	eastMovingCar_360	1
2633.7435799209425	eastMovingCar_361	1
2645.679173249646	eastMovingCar_362	1
2647.474423864962	eastMovingCar_363	1
2663.351973042421	eastMovingCar_364	1
2682.2325207884137	eastMovingCar_365	1
2686.463075485972	eastMovingCar_366	1
2694.9617898662045	eastMovingCar_367	1
2697.2151547938947	eastMovingCar_368	1
2725.0398715896677	eastMovingCar_369	1
2728.991617399655	eastMovingCar_370	1
2734.126997702906	eastMovingCar_371	1
2736.1621458338036	eastMovingCar_372	1
2736.57869763275	eastMovingCar_373	1
2736.6550812037826	eastMovingCar_374	1
2783.9683881031306	eastMovingCar_375	1
2798.723843315046	eastMovingCar_376	1
2809.9813233116593	eastMovingCar_377	1
2818.6135189076012	eastMovingCar_378	1
2819.4285947946255	eastMovingCar_379	1
2821.3052885601355	eastMovingCar_380	1
2829.798316959106	eastMovingCar_381	1
2831.9998166517876	eastMovingCar_382	1
2834.2322006122254	eastMovingCar_383	1
2835.887895946187	eastMovingCar_384	1
2849.3478341841005	eastMovingCar_385	1
2849.482879715095	eastMovingCar_386	1
2854.7033130533755	eastMovingCar_387	1
2859.932545059899	eastMovingCar_388	1
2865.899180336223	eastMovingCar_389	1
2868.759984790919	eastMovingCar_390	1
2869.558963098784	eastMovingCar_391	1
2873.358054772945	eastMovingCar_392	1
2877.506723554461	eastMovingCar_393	1
2877.976103872136	eastMovingCar_394	1
2880.47612948988	eastMovingCar_395	1
2892.354891271111	eastMovingCar_396	1
2901.663547959114	eastMovingCar_397	1
2903.414761650329	eastMovingCar_398	1
2906.3884687979285	eastMovingCar_399	1
2908.333477261303	eastMovingCar_400	1
2911.8569260817535	eastMovingCar_401	1
2914.722005934674	eastMovingCar_402	1
2919.6895702914467	eastMovingCar_403	1
2919.9991254400356	eastMovingCar_404	1
2935.26295941273	eastMovingCar_405	1
2937.62419004841	eastMovingCar_406	1
2947.301606458158	eastMovingCar_407	1
2962.270135585262	eastMovingCar_408	1
2968.9793608272034	eastMovingCar_409	1
2972.4033407012334	eastMovingCar_410	1
2973.7487140288385	eastMovingCar_411	1
2982.9720245580397	eastMovingCar_412	1
2985.054357947888	eastMovingCar_413	1
3003.52608610923	eastMovingCar_414	1
3005.6382141304234	eastMovingCar_415	1
3020.546514896734	eastMovingCar_416	1
3022.9828521793083	eastMovingCar_417	1
3024.9414560129435	eastMovingCar_418	1
3048.2924793204597	eastMovingCar_419	1
3056.7408278595453	eastMovingCar_420	1
3080.3591918307097	eastMovingCar_421	1
3089.2737463456456	eastMovingCar_422	1
3090.448745013113	eastMovingCar_423	1
3091.5400327065577	eastMovingCar_424	1
3094.350442288029	eastMovingCar_425	1
3094.3605206323195	eastMovingCar_426	1
3096.8069564117295	eastMovingCar_427	1
3097.6212882641175	eastMovingCar_428	1
3101.6136702663744	eastMovingCar_429	1
3118.9875839906053	eastMovingCar_430	1
3119.6839346991633	eastMovingCar_431	1
3142.5574965762485	eastMovingCar_432	1
3148.238477104376	eastMovingCar_433	1
3151.9778185553296	eastMovingCar_434	1
3162.7424284879658	eastMovingCar_435	1
3169.4027161214885	eastMovingCar_436	1
3170.9158828969285	eastMovingCar_437	1
3171.0797822556483	eastMovingCar_438	1
3185.9835054521927	eastMovingCar_439	1
3193.548160782816	eastMovingCar_440	1
3209.6917861744246	eastMovingCar_441	1
3210.0266269998424	eastMovingCar_442	1
3218.0951091812003	eastMovingCar_443	1
3218.885585859787	eastMovingCar_444	1
3220.1961614279226	eastMovingCar_445	1
3233.7347194800627	eastMovingCar_446	1
3237.469160616189	eastMovingCar_447	1
3239.5210861688765	eastMovingCar_448	1
3244.4608675868317	eastMovingCar_449	1
3246.858960327985	eastMovingCar_450	1
3254.999435494664	eastMovingCar_451	1
3257.565589809305	eastMovingCar_452	1
3260.0086547884293	eastMovingCar_453	1
3262.2303329742654	eastMovingCar_454	1
3263.348362713404	eastMovingCar_455	1
3265.0161844108147	eastMovingCar_456	1
3269.64807099429	eastMovingCar_457	1
3272.1065260336622	eastMovingCar_458	1
3274.503132273815	eastMovingCar_459	1
3275.8781604584406	eastMovingCar_460	1
3276.046394061151	eastMovingCar_461	1
3281.151091049381	eastMovingCar_462	1
3281.6733521958427	eastMovingCar_463	1
3283.4175989917485	eastMovingCar_464	1
3294.137018823582	eastMovingCar_465	1
3301.46023887003	eastMovingCar_466	1
3307.5408116214116	eastMovingCar_467	1
3326.694317387561	eastMovingCar_468	1
3327.5597677200135	eastMovingCar_469	1
3341.305827511034	eastMovingCar_470	1
3369.279873815202	eastMovingCar_471	1
3374.9353852429354	eastMovingCar_472	1
3378.4379113669142	eastMovingCar_473	1
3381.1661373835095	eastMovingCar_474	1
3382.128252825497	eastMovingCar_475	1
3383.055670117254	eastMovingCar_476	1
3392.6534165178464	eastMovingCar_477	1
3413.3304907448746	eastMovingCar_478	1
3419.3814237870197	eastMovingCar_479	1
3423.323203421453	eastMovingCar_480	1
3435.815088591741	eastMovingCar_481	1
3437.76859629681	eastMovingCar_482	1
3440.9500433738585	eastMovingCar_483	1
3441.174080632553	eastMovingCar_484	1
3452.438177367518	eastMovingCar_485	1
3453.072386206795	eastMovingCar_486	1
3460.912022238529	eastMovingCar_487	1
3465.3430016160646	eastMovingCar_488	1
3472.630706362506	eastMovingCar_489	1
3477.522668858498	eastMovingCar_490	1
3484.182920271032	eastMovingCar_491	1
3487.895912271586	eastMovingCar_492	1
3508.2212884641863	eastMovingCar_493	1
3511.2220537772987	eastMovingCar_494	1
3516.3258125609746	eastMovingCar_495	1
3517.2567485213717	eastMovingCar_496	1
3520.6896955957513	eastMovingCar_497	1
3520.9908758180545	eastMovingCar_498	1
3528.6967900093573	eastMovingCar_499	1
3531.009432649008	eastMovingCar_500	1
3542.6360499518705	eastMovingCar_501	1
3544.339417120631	eastMovingCar_502	1
3544.6336216354803	eastMovingCar_503	1
3553.4850628596605	eastMovingCar_504	1
3555.6399293332115	eastMovingCar_505	1
3558.7611800134414	eastMovingCar_506	1
3564.6769883618917	eastMovingCar_507	1
3566.9546837059133	eastMovingCar_508	1
3570.1228364545927	eastMovingCar_509	1
3571.5253223091063	eastMovingCar_510	1
3576.778599408255	eastMovingCar_511	1
3580.7299743530943	eastMovingCar_512	1
3585.0788508063365	eastMovingCar_513	1
3590.704108282458	eastMovingCar_514	1
3590.7343216141458	eastMovingCar_515	1
3602.93909126782	eastMovingCar_516	1
3605.843370967106	eastMovingCar_517	1
3610.6162855681837	eastMovingCar_518	1
3674.2564861220067	eastMovingCar_519	1
3677.795178333456	eastMovingCar_520	1
3689.674031400084	eastMovingCar_521	1
3699.3076298204596	eastMovingCar_522	1
3703.2304480369526	eastMovingCar_523	1
3704.0195649038988	eastMovingCar_524	1
3706.3645850503035	eastMovingCar_525	1
3734.6096566947663	eastMovingCar_526	1
3737.544467152472	eastMovingCar_527	1
3746.9201534224144	eastMovingCar_528	1
3749.6798702711253	eastMovingCar_529	1
3759.053378418731	eastMovingCar_530	1
3774.1964710693446	eastMovingCar_531	1
3780.3959765583822	eastMovingCar_532	1
3786.56439244999	eastMovingCar_533	1
3793.6534871549698	eastMovingCar_534	1
3813.9572567296095	eastMovingCar_535	1
3815.4937871432753	eastMovingCar_536	1
3824.1430183712246	eastMovingCar_537	1
3827.422194668774	eastMovingCar_538	1
3828.2054987296824	eastMovingCar_539	1
3834.3727037759522	eastMovingCar_540	1
3839.983665820826	eastMovingCar_541	1
3843.4546699878592	eastMovingCar_542	1
3846.87072363303	eastMovingCar_543	1
3855.5710087825446	eastMovingCar_544	1
3881.950169242726	eastMovingCar_545	1
3882.12574738561	eastMovingCar_546	1
3885.082719394333	eastMovingCar_547	1
3886.096543070577	eastMovingCar_548	1
3889.62979864876	eastMovingCar_549	1
3891.903834780372	eastMovingCar_550	1
3895.962804398599	eastMovingCar_551	1
3896.420444247588	eastMovingCar_552	1
3905.4341548690754	eastMovingCar_553	1
3906.694101415054	eastMovingCar_554	1
3907.176124315843	eastMovingCar_555	1
3908.220217564181	eastMovingCar_556	1
3917.0194365712505	eastMovingCar_557	1
3932.9306982277553	eastMovingCar_558	1
3936.8780561931653	eastMovingCar_559	1
3941.3620413214744	eastMovingCar_560	1
3948.1293277387863	eastMovingCar_561	1
3963.990033292048	eastMovingCar_562	1
3967.694409883137	eastMovingCar_563	1
3973.4198451984203	eastMovingCar_564	1
3984.278532405342	eastMovingCar_565	1
3999.355309052414	eastMovingCar_566	1
4008.1321094087702	eastMovingCar_567	1
4018.0521734194276	eastMovingCar_568	1
4020.5410343810468	eastMovingCar_569	1
4044.0518798020785	eastMovingCar_570	1
4044.5780730934976	eastMovingCar_571	1
4045.5996559893642	eastMovingCar_572	1
4056.911725684996	eastMovingCar_573	1
4068.156700153925	eastMovingCar_574	1
4079.825919425768	eastMovingCar_575	1
4083.697978803346	eastMovingCar_576	1
4090.6454172754984	eastMovingCar_577	1
4096.698994199651	eastMovingCar_578	1
4096.745923665225	eastMovingCar_579	1
4112.063578614482	eastMovingCar_580	1
4124.665992131863	eastMovingCar_581	1
4131.7800272671475	eastMovingCar_582	1
4136.236195528316	eastMovingCar_583	1
4148.429505699366	eastMovingCar_584	1
4148.849818886707	eastMovingCar_585	1
4149.467814296201	eastMovingCar_586	1
4150.292119830186	eastMovingCar_587	1
4153.6633188480955	eastMovingCar_588	1
4155.163481710065	eastMovingCar_589	1
4170.0786142769075	eastMovingCar_590	1
4178.413298509965	eastMovingCar_591	1
4180.235005015733	eastMovingCar_592	1
4185.3258938802655	eastMovingCar_593	1
4188.000536569617	eastMovingCar_594	1
4198.706908865604	eastMovingCar_595	1
4203.9552112398615	eastMovingCar_596	1
4207.866403082485	eastMovingCar_597	1
4218.452516758948	eastMovingCar_598	1
4223.285724731315	eastMovingCar_599	1
4227.599015144006	eastMovingCar_600	1
4228.219469592452	eastMovingCar_601	1
4229.588523666184	eastMovingCar_602	1
4229.6616874397505	eastMovingCar_603	1
4233.033629983735	eastMovingCar_604	1
4234.1077287426715	eastMovingCar_605	1
4236.5991484635115	eastMovingCar_606	1
4254.423545797301	eastMovingCar_607	1
4258.47163403844	eastMovingCar_608	1
4261.91638690475	eastMovingCar_609	1
4271.373345378498	eastMovingCar_610	1
4274.830842455654	eastMovingCar_611	1
4276.614321863097	eastMovingCar_612	1
4280.28404659566	eastMovingCar_613	1
4297.655390081121	eastMovingCar_614	1
4304.043909373643	eastMovingCar_615	1
4314.5944139183275	eastMovingCar_616	1
4318.691839988983	eastMovingCar_617	1
4342.882809891781	eastMovingCar_618	1
4344.766891301366	eastMovingCar_619	1
4359.7545527760585	eastMovingCar_620	1
4363.310780094617	eastMovingCar_621	1
4364.77909962013	eastMovingCar_622	1
4379.71954078445	eastMovingCar_623	1
4382.049342765675	eastMovingCar_624	1
4385.669782160692	eastMovingCar_625	1
4397.541781897995	eastMovingCar_626	1
4405.387404479238	eastMovingCar_627	1
4405.84622033918	eastMovingCar_628	1
4411.677776709377	eastMovingCar_629	1
4422.894538510951	eastMovingCar_630	1
4425.537466716918	eastMovingCar_631	1
4456.582609312456	eastMovingCar_632	1
4460.702004168237	eastMovingCar_633	1
4463.318530646289	eastMovingCar_634	1
4466.579797739361	eastMovingCar_635	1
4468.064515094495	eastMovingCar_636	1
4472.3427034210945	eastMovingCar_637	1
4476.963869467824	eastMovingCar_638	1
4503.0394273091	eastMovingCar_639	1
4503.777756948216	eastMovingCar_640	1
4512.8270897270995	eastMovingCar_641	1
4528.620745421662	eastMovingCar_642	1
4531.3065873916485	eastMovingCar_643	1
4560.0124985750645	eastMovingCar_644	1
4560.115972440465	eastMovingCar_645	1
4560.533111548237	eastMovingCar_646	1
4586.154485800476	eastMovingCar_647	1
4609.460206301012	eastMovingCar_648	1
4610.699374656927	eastMovingCar_649	1
4611.409299306239	eastMovingCar_650	1
4622.270708551949	eastMovingCar_651	1
4632.726796202745	eastMovingCar_652	1
4651.734110999819	eastMovingCar_653	1
4655.867639683271	eastMovingCar_654	1
4656.745014873763	eastMovingCar_655	1
4675.207450958153	eastMovingCar_656	1
4679.649667145141	eastMovingCar_657	1
4682.62617066759	eastMovingCar_658	1
4686.322060240811	eastMovingCar_659	1
4689.130907297754	eastMovingCar_660	1
4693.179544051916	eastMovingCar_661	1
4696.890302762691	eastMovingCar_662	1
4702.311464694178	eastMovingCar_663	1
4711.3751472511185	eastMovingCar_664	1
4719.504290172986	eastMovingCar_665	1
4724.166893070048	eastMovingCar_666	1
4752.866035467729	eastMovingCar_667	1
4759.94438480298	eastMovingCar_668	1
4765.588764613101	eastMovingCar_669	1
4769.432340557315	eastMovingCar_670	1
4780.728597833086	eastMovingCar_671	1
4790.333144342731	eastMovingCar_672	1
4791.475297511815	eastMovingCar_673	1
4793.7961999566205	eastMovingCar_674	1
4797.872491436815	eastMovingCar_675	1
4816.613264831124	eastMovingCar_676	1
4825.174603712282	eastMovingCar_677	1
4837.628040665678	eastMovingCar_678	1
4847.648999663246	eastMovingCar_679	1
4850.316265171031	eastMovingCar_680	1
4857.371579587108	eastMovingCar_681	1
4857.394051162036	eastMovingCar_682	1
4858.3119543104385	eastMovingCar_683	1
4880.727442136559	eastMovingCar_684	1
